NEW FILE
|line: R10         | dial:50->60| count:         0 |
|line: R22         | dial: 0->22| count:       245 |
|line: R78         | dial:22-> 0| count:       246 |
|line: L9          | dial: 0->91| count:       246 |
|line: R9          | dial:91-> 0| count:       247 |
|line: R160        | dial: 0->60| count:       248 |
|line: L83         | dial:60->77| count:       249 |
|line: L77         | dial:77-> 0| count:       250 |
|line: L14         | dial: 0->86| count:       250 |
|line: R15         | dial:86-> 1| count:       251 |
|line: R99         | dial: 1-> 0| count:       252 |
|line: L31         | dial: 0->69| count:       252 |
|line: L77         | dial:69->92| count:       253 |
|line: R20         | dial:92->12| count:       254 |
|line: L81         | dial:12->31| count:       255 |
|line: R3          | dial:31->34| count:       255 |
|line: R59         | dial:34->93| count:       255 |
|line: L71         | dial:93->22| count:       255 |
|line: R58         | dial:22->80| count:       255 |
|line: L488        | dial:80->92| count:       260 |
|line: R88         | dial:92->80| count:       261 |
|line: L80         | dial:80-> 0| count:       262 |
|line: L828        | dial: 0->72| count:       270 |
|line: R94         | dial:72->66| count:       271 |
|line: L69         | dial:66->97| count:       272 |
|line: L39         | dial:97->58| count:       272 |
|line: L72         | dial:58->86| count:       273 |
|line: L46         | dial:86->40| count:       273 |
|line: L40         | dial:40-> 0| count:       274 |
|line: R522        | dial: 0->22| count:       279 |
|line: R97         | dial:22->19| count:       280 |
|line: L83         | dial:19->36| count:       281 |
|line: R885        | dial:36->21| count:       290 |
|line: R17         | dial:21->38| count:       290 |
|line: R62         | dial:38-> 0| count:       291 |
|line: R87         | dial: 0->87| count:       291 |
|line: R77         | dial:87->64| count:       292 |
|line: R436        | dial:64-> 0| count:       297 |
|line: R81         | dial: 0->81| count:       297 |
|line: L81         | dial:81-> 0| count:       298 |
|line: R105        | dial: 0-> 5| count:       299 |
|line: L92         | dial: 5->13| count:       300 |
|line: L666        | dial:13->47| count:       307 |
|line: L47         | dial:47-> 0| count:       308 |
|line: L95         | dial: 0-> 5| count:       308 |
|line: R95         | dial: 5-> 0| count:       309 |
|line: R7          | dial: 0-> 7| count:       309 |
|line: R51         | dial: 7->58| count:       309 |
|line: R42         | dial:58-> 0| count:       310 |
|line: L7          | dial: 0->93| count:       310 |
|line: L77         | dial:93->16| count:       310 |
|line: L91         | dial:16->25| count:       311 |
|line: R5          | dial:25->30| count:       311 |
|line: L443        | dial:30->87| count:       316 |
|line: R77         | dial:87->64| count:       317 |
|line: L64         | dial:64-> 0| count:       318 |
|line: R960        | dial: 0->60| count:       327 |
|line: L80         | dial:60->80| count:       328 |
|line: R720        | dial:80-> 0| count:       336 |
|line: L54         | dial: 0->46| count:       336 |
|line: L76         | dial:46->70| count:       337 |
|line: L70         | dial:70-> 0| count:       338 |
|line: R40         | dial: 0->40| count:       338 |
|line: R60         | dial:40-> 0| count:       339 |
|line: L570        | dial: 0->30| count:       344 |
|line: R70         | dial:30-> 0| count:       345 |
|line: R67         | dial: 0->67| count:       345 |
|line: R33         | dial:67-> 0| count:       346 |
|line: L29         | dial: 0->71| count:       346 |
|line: R74         | dial:71->45| count:       347 |
|line: L70         | dial:45->75| count:       348 |
|line: L75         | dial:75-> 0| count:       349 |
|line: L99         | dial: 0-> 1| count:       349 |
|line: L21         | dial: 1->80| count:       350 |
|line: L80         | dial:80-> 0| count:       351 |
|line: R55         | dial: 0->55| count:       351 |
|line: L55         | dial:55-> 0| count:       352 |
|line: R1          | dial: 0-> 1| count:       352 |
|line: R99         | dial: 1-> 0| count:       353 |
|line: R17         | dial: 0->17| count:       353 |
|line: L39         | dial:17->78| count:       354 |
|line: L78         | dial:78-> 0| count:       355 |
|line: L69         | dial: 0->31| count:       355 |
|line: L31         | dial:31-> 0| count:       356 |
|line: R832        | dial: 0->32| count:       364 |
|line: L32         | dial:32-> 0| count:       365 |
|line: L38         | dial: 0->62| count:       365 |
|line: R74         | dial:62->36| count:       366 |
|line: L20         | dial:36->16| count:       366 |
|line: R18         | dial:16->34| count:       366 |
|line: L47         | dial:34->87| count:       367 |
|line: R284        | dial:87->71| count:       370 |
|line: R48         | dial:71->19| count:       371 |
|line: L6          | dial:19->13| count:       371 |
|line: R4          | dial:13->17| count:       371 |
|line: R44         | dial:17->61| count:       371 |
|line: L661        | dial:61-> 0| count:       378 |
|line: L754        | dial: 0->46| count:       385 |
|line: R77         | dial:46->23| count:       386 |
|line: L23         | dial:23-> 0| count:       387 |
|line: R868        | dial: 0->68| count:       395 |
|line: R63         | dial:68->31| count:       396 |
|line: R69         | dial:31-> 0| count:       397 |
|line: R75         | dial: 0->75| count:       397 |
|line: L75         | dial:75-> 0| count:       398 |
|line: R90         | dial: 0->90| count:       398 |
|line: L64         | dial:90->26| count:       398 |
|line: R74         | dial:26-> 0| count:       399 |
|line: R360        | dial: 0->60| count:       402 |
|line: R440        | dial:60-> 0| count:       407 |
|line: L41         | dial: 0->59| count:       407 |
|line: R75         | dial:59->34| count:       408 |
|line: L49         | dial:34->85| count:       409 |
|line: L85         | dial:85-> 0| count:       410 |
|line: L1          | dial: 0->99| count:       410 |
|line: L99         | dial:99-> 0| count:       411 |
|line: L55         | dial: 0->45| count:       411 |
|line: R55         | dial:45-> 0| count:       412 |
|line: R5          | dial: 0-> 5| count:       412 |
|line: R95         | dial: 5-> 0| count:       413 |
|line: R86         | dial: 0->86| count:       413 |
|line: R606        | dial:86->92| count:       419 |
|line: L91         | dial:92-> 1| count:       419 |
|line: R99         | dial: 1-> 0| count:       420 |
|line: R9          | dial: 0-> 9| count:       420 |
|line: R535        | dial: 9->44| count:       425 |
|line: R4          | dial:44->48| count:       425 |
|line: L61         | dial:48->87| count:       426 |
|line: L87         | dial:87-> 0| count:       427 |
|line: R57         | dial: 0->57| count:       427 |
|line: L32         | dial:57->25| count:       427 |
|line: L625        | dial:25-> 0| count:       434 |
|line: L769        | dial: 0->31| count:       441 |
|line: R746        | dial:31->77| count:       448 |
|line: R23         | dial:77-> 0| count:       449 |
|line: R9          | dial: 0-> 9| count:       449 |
|line: L34         | dial: 9->75| count:       450 |
|line: R7          | dial:75->82| count:       450 |
|line: L91         | dial:82->91| count:       451 |
|line: L95         | dial:91->96| count:       452 |
|line: R634        | dial:96->30| count:       459 |
|line: R41         | dial:30->71| count:       459 |
|line: L45         | dial:71->26| count:       459 |
|line: L6          | dial:26->20| count:       459 |
|line: R93         | dial:20->13| count:       460 |
|line: L68         | dial:13->45| count:       461 |
|line: R32         | dial:45->77| count:       461 |
|line: L61         | dial:77->16| count:       461 |
|line: L598        | dial:16->18| count:       467 |
|line: R61         | dial:18->79| count:       467 |
|line: L82         | dial:79->97| count:       468 |
|line: L497        | dial:97-> 0| count:       473 |
|line: L38         | dial: 0->62| count:       473 |
|line: R38         | dial:62-> 0| count:       474 |
|line: L406        | dial: 0->94| count:       478 |
|line: L35         | dial:94->59| count:       478 |
|line: R68         | dial:59->27| count:       479 |
|line: L27         | dial:27-> 0| count:       480 |
|line: L36         | dial: 0->64| count:       480 |
|line: L473        | dial:64->91| count:       485 |
|line: L72         | dial:91->19| count:       485 |
|line: R81         | dial:19-> 0| count:       486 |
|line: R955        | dial: 0->55| count:       495 |
|line: L67         | dial:55->88| count:       496 |
|line: L417        | dial:88->71| count:       500 |
|line: L44         | dial:71->27| count:       500 |
|line: R56         | dial:27->83| count:       500 |
|line: L59         | dial:83->24| count:       500 |
|line: L67         | dial:24->57| count:       501 |
|line: L56         | dial:57-> 1| count:       501 |
|line: R23         | dial: 1->24| count:       501 |
|line: L24         | dial:24-> 0| count:       502 |
|line: R59         | dial: 0->59| count:       502 |
|line: R73         | dial:59->32| count:       503 |
|line: R46         | dial:32->78| count:       503 |
|line: L7          | dial:78->71| count:       503 |
|line: L775        | dial:71->96| count:       511 |
|line: L17         | dial:96->79| count:       511 |
|line: L54         | dial:79->25| count:       511 |
|line: R16         | dial:25->41| count:       511 |
|line: R74         | dial:41->15| count:       512 |
|line: L15         | dial:15-> 0| count:       513 |
|line: L42         | dial: 0->58| count:       513 |
|line: R42         | dial:58-> 0| count:       514 |
|line: R49         | dial: 0->49| count:       514 |
|line: R67         | dial:49->16| count:       515 |
|line: R84         | dial:16-> 0| count:       516 |
|line: L66         | dial: 0->34| count:       516 |
|line: L77         | dial:34->57| count:       517 |
|line: L314        | dial:57->43| count:       520 |
|line: R67         | dial:43->10| count:       521 |
|line: R527        | dial:10->37| count:       526 |
|line: R63         | dial:37-> 0| count:       527 |
|line: R78         | dial: 0->78| count:       527 |
|line: L36         | dial:78->42| count:       527 |
|line: L88         | dial:42->54| count:       528 |
|line: L54         | dial:54-> 0| count:       529 |
|line: R47         | dial: 0->47| count:       529 |
|line: R955        | dial:47-> 2| count:       539 |
|line: L2          | dial: 2-> 0| count:       540 |
|line: L914        | dial: 0->86| count:       549 |
|line: R60         | dial:86->46| count:       550 |
|line: R68         | dial:46->14| count:       551 |
|line: R76         | dial:14->90| count:       551 |
|line: R23         | dial:90->13| count:       552 |
|line: R50         | dial:13->63| count:       552 |
|line: L682        | dial:63->81| count:       559 |
|line: R28         | dial:81-> 9| count:       560 |
|line: R91         | dial: 9-> 0| count:       561 |
|line: R774        | dial: 0->74| count:       568 |
|line: L74         | dial:74-> 0| count:       569 |
|line: L14         | dial: 0->86| count:       569 |
|line: R74         | dial:86->60| count:       570 |
|line: L2          | dial:60->58| count:       570 |
|line: R960        | dial:58->18| count:       580 |
|line: R82         | dial:18-> 0| count:       581 |
|line: L59         | dial: 0->41| count:       581 |
|line: R4          | dial:41->45| count:       581 |
|line: R35         | dial:45->80| count:       581 |
|line: L55         | dial:80->25| count:       581 |
|line: L25         | dial:25-> 0| count:       582 |
|line: R561        | dial: 0->61| count:       587 |
|line: R4          | dial:61->65| count:       587 |
|line: R83         | dial:65->48| count:       588 |
|line: R32         | dial:48->80| count:       588 |
|line: R20         | dial:80-> 0| count:       589 |
|line: R463        | dial: 0->63| count:       593 |
|line: R71         | dial:63->34| count:       594 |
|line: R369        | dial:34-> 3| count:       598 |
|line: L85         | dial: 3->18| count:       599 |
|line: R92         | dial:18->10| count:       600 |
|line: L16         | dial:10->94| count:       601 |
|line: R781        | dial:94->75| count:       609 |
|line: L75         | dial:75-> 0| count:       610 |
|line: L369        | dial: 0->31| count:       613 |
|line: L31         | dial:31-> 0| count:       614 |
|line: L72         | dial: 0->28| count:       614 |
|line: R72         | dial:28-> 0| count:       615 |
|line: L779        | dial: 0->21| count:       622 |
|line: L64         | dial:21->57| count:       623 |
|line: L106        | dial:57->51| count:       624 |
|line: L230        | dial:51->21| count:       626 |
|line: R84         | dial:21-> 5| count:       627 |
|line: L405        | dial: 5-> 0| count:       632 |
|line: R574        | dial: 0->74| count:       637 |
|line: R29         | dial:74-> 3| count:       638 |
|line: R72         | dial: 3->75| count:       638 |
|line: L875        | dial:75-> 0| count:       647 |
|line: L143        | dial: 0->57| count:       648 |
|line: R39         | dial:57->96| count:       648 |
|line: R1          | dial:96->97| count:       648 |
|line: L24         | dial:97->73| count:       648 |
|line: R27         | dial:73-> 0| count:       649 |
|line: L69         | dial: 0->31| count:       649 |
|line: R69         | dial:31-> 0| count:       650 |
|line: L57         | dial: 0->43| count:       650 |
|line: R84         | dial:43->27| count:       651 |
|line: L22         | dial:27-> 5| count:       651 |
|line: L875        | dial: 5->30| count:       660 |
|line: R82         | dial:30->12| count:       661 |
|line: R77         | dial:12->89| count:       661 |
|line: L89         | dial:89-> 0| count:       662 |
|line: R88         | dial: 0->88| count:       662 |
|line: R40         | dial:88->28| count:       663 |
|line: R92         | dial:28->20| count:       664 |
|line: R54         | dial:20->74| count:       664 |
|line: L91         | dial:74->83| count:       665 |
|line: R322        | dial:83-> 5| count:       669 |
|line: R625        | dial: 5->30| count:       675 |
|line: R71         | dial:30-> 1| count:       676 |
|line: L36         | dial: 1->65| count:       677 |
|line: R26         | dial:65->91| count:       677 |
|line: R9          | dial:91-> 0| count:       678 |
|line: R157        | dial: 0->57| count:       679 |
|line: L32         | dial:57->25| count:       679 |
|line: R75         | dial:25-> 0| count:       680 |
|line: R32         | dial: 0->32| count:       680 |
|line: R68         | dial:32-> 0| count:       681 |
|line: L978        | dial: 0->22| count:       690 |
|line: R78         | dial:22-> 0| count:       691 |
|line: L80         | dial: 0->20| count:       691 |
|line: R86         | dial:20-> 6| count:       692 |
|line: L6          | dial: 6-> 0| count:       693 |
|line: R66         | dial: 0->66| count:       693 |
|line: L566        | dial:66-> 0| count:       699 |
|line: R2          | dial: 0-> 2| count:       699 |
|line: L2          | dial: 2-> 0| count:       700 |
|line: L95         | dial: 0-> 5| count:       700 |
|line: R72         | dial: 5->77| count:       700 |
|line: L118        | dial:77->59| count:       701 |
|line: L20         | dial:59->39| count:       701 |
|line: R61         | dial:39-> 0| count:       702 |
|line: R26         | dial: 0->26| count:       702 |
|line: R26         | dial:26->52| count:       702 |
|line: L65         | dial:52->87| count:       703 |
|line: L77         | dial:87->10| count:       703 |
|line: L65         | dial:10->45| count:       704 |
|line: R53         | dial:45->98| count:       704 |
|line: R2          | dial:98-> 0| count:       705 |
|line: R43         | dial: 0->43| count:       705 |
|line: R88         | dial:43->31| count:       706 |
|line: L31         | dial:31-> 0| count:       707 |
|line: L24         | dial: 0->76| count:       707 |
|line: R34         | dial:76->10| count:       708 |
|line: L35         | dial:10->75| count:       709 |
|line: L21         | dial:75->54| count:       709 |
|line: R8          | dial:54->62| count:       709 |
|line: L47         | dial:62->15| count:       709 |
|line: L78         | dial:15->37| count:       710 |
|line: L74         | dial:37->63| count:       711 |
|line: L89         | dial:63->74| count:       712 |
|line: R26         | dial:74-> 0| count:       713 |
|line: R248        | dial: 0->48| count:       715 |
|line: L987        | dial:48->61| count:       725 |
|line: R340        | dial:61-> 1| count:       729 |
|line: R65         | dial: 1->66| count:       729 |
|line: L66         | dial:66-> 0| count:       730 |
|line: R322        | dial: 0->22| count:       733 |
|line: R45         | dial:22->67| count:       733 |
|line: R833        | dial:67-> 0| count:       742 |
|line: L20         | dial: 0->80| count:       742 |
|line: L80         | dial:80-> 0| count:       743 |
|line: L592        | dial: 0-> 8| count:       748 |
|line: R92         | dial: 8-> 0| count:       749 |
|line: R6          | dial: 0-> 6| count:       749 |
|line: L71         | dial: 6->35| count:       750 |
|line: R98         | dial:35->33| count:       751 |
|line: L38         | dial:33->95| count:       752 |
|line: R29         | dial:95->24| count:       753 |
|line: R36         | dial:24->60| count:       753 |
|line: R87         | dial:60->47| count:       754 |
|line: R42         | dial:47->89| count:       754 |
|line: R11         | dial:89-> 0| count:       755 |
|line: L46         | dial: 0->54| count:       755 |
|line: R58         | dial:54->12| count:       756 |
|line: R879        | dial:12->91| count:       764 |
|line: R9          | dial:91-> 0| count:       765 |
|line: L91         | dial: 0-> 9| count:       765 |
|line: L216        | dial: 9->93| count:       768 |
|line: R7          | dial:93-> 0| count:       769 |
|line: L387        | dial: 0->13| count:       772 |
|line: R87         | dial:13-> 0| count:       773 |
|line: L16         | dial: 0->84| count:       773 |
|line: L84         | dial:84-> 0| count:       774 |
|line: R75         | dial: 0->75| count:       774 |
|line: R25         | dial:75-> 0| count:       775 |
|line: L25         | dial: 0->75| count:       775 |
|line: L341        | dial:75->34| count:       778 |
|line: R70         | dial:34-> 4| count:       779 |
|line: L42         | dial: 4->62| count:       780 |
|line: R38         | dial:62-> 0| count:       781 |
|line: R65         | dial: 0->65| count:       781 |
|line: L51         | dial:65->14| count:       781 |
|line: L14         | dial:14-> 0| count:       782 |
|line: R72         | dial: 0->72| count:       782 |
|line: R38         | dial:72->10| count:       783 |
|line: L626        | dial:10->84| count:       790 |
|line: R16         | dial:84-> 0| count:       791 |
|line: L3          | dial: 0->97| count:       791 |
|line: L62         | dial:97->35| count:       791 |
|line: L38         | dial:35->97| count:       792 |
|line: R99         | dial:97->96| count:       793 |
|line: R4          | dial:96-> 0| count:       794 |
|line: L19         | dial: 0->81| count:       794 |
|line: L14         | dial:81->67| count:       794 |
|line: R33         | dial:67-> 0| count:       795 |
|line: R847        | dial: 0->47| count:       803 |
|line: R82         | dial:47->29| count:       804 |
|line: R71         | dial:29-> 0| count:       805 |
|line: L41         | dial: 0->59| count:       805 |
|line: L59         | dial:59-> 0| count:       806 |
|line: L798        | dial: 0-> 2| count:       813 |
|line: L68         | dial: 2->34| count:       814 |
|line: R51         | dial:34->85| count:       814 |
|line: R915        | dial:85-> 0| count:       824 |
|line: R365        | dial: 0->65| count:       827 |
|line: R20         | dial:65->85| count:       827 |
|line: L70         | dial:85->15| count:       827 |
|line: L15         | dial:15-> 0| count:       828 |
|line: L76         | dial: 0->24| count:       828 |
|line: R68         | dial:24->92| count:       828 |
|line: R8          | dial:92-> 0| count:       829 |
|line: L93         | dial: 0-> 7| count:       829 |
|line: R93         | dial: 7-> 0| count:       830 |
|line: L80         | dial: 0->20| count:       830 |
|line: R854        | dial:20->74| count:       838 |
|line: L8          | dial:74->66| count:       838 |
|line: L66         | dial:66-> 0| count:       839 |
|line: L85         | dial: 0->15| count:       839 |
|line: L15         | dial:15-> 0| count:       840 |
|line: L241        | dial: 0->59| count:       842 |
|line: R41         | dial:59-> 0| count:       843 |
|line: L35         | dial: 0->65| count:       843 |
|line: R39         | dial:65-> 4| count:       844 |
|line: R745        | dial: 4->49| count:       851 |
